Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
1013,Standard,Winner Hat,England Paint,,,,,Red,Dosbrak
1014,Young,,Sweat,,Bloody Eye,Yellow Card,Red Jersey,Black,Dosbrak
1015,Standard,Wooly Hat,,,Bloody Eye,Yellow Card,Red Jersey,Green,Dosbrak
1016,Young,Winner Hat,Sweat,,Bloody Eye,Please Buy Rooney,Red Jersey,Orange,Dosbrak
1017,Standard,,,,,Confetti,Patriot Flag,Red,Dosbrak
1018,Standard,,Sweat,,,European Trophy,Red Jersey,Blockasset,Dosbrak
1019,Standard,Winner Hat,,,Bloody Eye,Confetti,Red Jersey,Black,Dosbrak
1020,Young,,,,,Please Buy Rooney,Training Hoodie,Black,Dosbrak
1021,Old,Wooly Hat,,Medal,Bloody Eye,,Red Jersey,Blockasset,Dosbrak
1022,Young,BA Snapback,,,,Captain Armband,Black Jersey,Red,Dosbrak
1023,Standard,,,,,Fire Ball,Red Jersey,Green,Dosbrak
1024,Standard,BA Snapback,,,,Boot Award,Red Jersey,Red,Dosbrak
1025,Old,Title Crown,,,,League Trophy,Red Jersey Torn,Orange,Dosbrak
1026,Old,,,,,Diamond Ball,Suit,Stadium,Dosbrak
1027,Old,BA Snapback,,,,,Patriot Flag,Orange,Dosbrak
1028,Old,,,Gold Mouthguard,,Captain Armband,Black Jersey,Orange,Dosbrak
1029,Old,,,Gold Mouthguard,,Boot Award,Training Hoodie,Orange,Dosbrak
1030,Old,Title Crown,Sweat,Medal,,Pigskin Ball,Suit,Green,Dosbrak
1031,Old,BA Snapback,,,,Captain Armband,Black Jersey,Orange,Dosbrak
1032,Old,BA Snapback,,,,Captain Armband,Black Jersey,Black,Dosbrak
1033,Standard,,Sweat,,,Captain Armband,Black Jersey,Black,Dosbrak
1034,Standard,,Sweat,Diamond Grill,,Fire Ball,Blue Jersey,Blue,Dosbrak
1035,Standard,,,,Bloody Eye,Please Buy Rooney,Training Hoodie,Blue,Dosbrak
1036,Standard,,,,,Fire Ball,White Jersey,Orange,Dosbrak
1037,Young,Winner Hat,,Gold Mouthguard,,Confetti,Managers Jacket,Black,Dosbrak
1038,Standard,Title Crown,Sweat,Medal,Bloody Eye,,Red Jersey,Team,Dosbrak
1039,Standard,Wooly Hat,England Paint,Medal,,,Red Jersey,Green,Dosbrak
1040,Old,,,,,Captain Armband,Black Jersey,Blue,Dosbrak
1041,Standard,Winner Hat,England Paint,Gold Mouthguard,,,,Blue,Dosbrak
1042,Standard,,Ad Beard,Gold Mouthguard,,Confetti,Training Hoodie,Green,Dosbrak
1043,Standard,Winner Hat,England Paint,,,,,Green,Dosbrak
1044,Standard,Wooly Hat,England Paint,Diamond Grill,Wayfarers,,Red Jersey,Red,Dosbrak
1045,Standard,,,Medal,,Confetti,Blue Jersey,Orange,Dosbrak
1046,Standard,Wooly Hat,,Medal,Wayfarers,Yellow Card,Red Jersey,Blockasset,Dosbrak
1047,Standard,BA Snapback,England Paint,,Bloody Eye,,,Green,Dosbrak
1048,Old,,,,,Fire Ball,Suit,Black,Dosbrak
1049,Standard,,,,Wayfarers,,White Jersey,Stadium,Dosbrak
1050,Old,,,Gold Mouthguard,,Pigskin Ball,Black Jersey,Blue,Dosbrak
1051,Standard,,,,Bloody Eye,Fire Ball,White Jersey,Orange,Dosbrak
1052,Standard,BA Snapback,,,,Pigskin Ball,Red Jersey,Team,Dosbrak
1053,Standard,,,Diamond Grill,,,Red Jersey,Black,Dosbrak
1054,Young,BA Snapback,,,Bloody Eye,Pigskin Ball,Training Hoodie,Orange,Dosbrak
1055,Old,,,Gold Mouthguard,,,Blue Jersey,Orange,Dosbrak
1056,Young,,,,,Pigskin Ball,Patriot Flag,Black,Dosbrak
1057,Standard,,England Paint,,,,,Green,Dosbrak
1058,Standard,BA Snapback,,Gold Mouthguard,Wayfarers,Captain Armband,Black Jersey,Black,Dosbrak
1059,Standard,BA Snapback,,Medal,Wayfarers,Pigskin Ball,Blue Jersey,Red,Dosbrak
1060,Standard,BA Snapback,,,,Please Buy Rooney,White Jersey,Blue,Dosbrak
1061,Standard,,,Medal,,,Blue Jersey,Green,Dosbrak
1062,Standard,Crown,Sweat,Gold Mouthguard,,Pigskin Ball,White Jersey,Green,Dosbrak
1063,Old,,,,Bloody Eye,Pigskin Ball,Blue Jersey,Orange,Dosbrak
1064,Standard,,,,,Yellow Card,Suit,Orange,Dosbrak
1065,Standard,,,,Wayfarers,Yellow Card,Red Jersey,Stadium,Dosbrak
1066,Standard,Wooly Hat,,Gold Mouthguard,Wayfarers,Captain Armband,Black Jersey,Red,Dosbrak
1067,Standard,BA Snapback,,,Bloody Eye,Please Buy Rooney,Training Hoodie,Green,Dosbrak
1068,Standard,,,Medal,,Pigskin Ball,Black Jersey,Red,Dosbrak
1069,Standard,Wooly Hat,,,,,Red Jersey,Blue,Dosbrak
1070,Standard,Wooly Hat,,,,Pigskin Ball,Red Jersey,Black,Dosbrak
1071,Young,,,Medal,,Fire Ball,Managers Jacket,Green,Dosbrak
1072,Standard,Winner Hat,,Diamond Grill,Laser Eyes,,Red Jersey,Black,Dosbrak
1073,Standard,,England Paint,,Wayfarers,,,Red,Dosbrak
1074,Young,,Sweat,Gold Mouthguard,Laser Eyes,Captain Armband,Black Jersey,Orange,Dosbrak
1075,Old,,,,,Please Buy Rooney,White Jersey,Black,Dosbrak
1076,Standard,,Sweat,Medal,Wayfarers,Captain Armband,Black Jersey,Green,Dosbrak
1077,Standard,BA Snapback,,,,Pigskin Ball,White Jersey,Orange,Dosbrak
1078,Standard,,,,,Pigskin Ball,Blue Jersey,Red,Dosbrak
1079,Young,,,Medal,,Fire Ball,Patriot Flag,Red,Dosbrak
1080,Standard,,,,,,Patriot Flag,Green,Dosbrak
1081,Standard,BA Snapback,,,,Captain Armband,Black Jersey,Orange,Dosbrak
1082,Standard,,,,Wayfarers,Captain Armband,Black Jersey,Red,Dosbrak
1083,Standard,,,Medal,,Yellow Card,Blue Jersey,Green,Dosbrak
1084,Standard,,,,,Pigskin Ball,Training Hoodie,Red,Dosbrak
1085,Standard,BA Snapback,,,,Pigskin Ball,Blue Jersey,Red,Dosbrak
1086,Standard,Title Crown,,,,,Red Jersey Torn,Orange,Dosbrak
1087,Standard,Wooly Hat,,Medal,Wayfarers,Pigskin Ball,Red Jersey,Orange,Dosbrak
1088,Standard,Title Crown,,Gold Mouthguard,,Confetti,Blue Jersey,Orange,Dosbrak
1089,Old,Wooly Hat,Ad Beard,,,Yellow Card,Red Jersey,Team,Dosbrak
1090,Young,Wooly Hat,England Paint,Gold Mouthguard,Bloody Eye,,Red Jersey,Green,Dosbrak
1091,Standard,Wooly Hat,,Medal,Bloody Eye,Captain Armband,Black Jersey,Orange,Dosbrak
1092,Old,,,,,Captain Armband,Black Jersey,Blue,Dosbrak
1093,Standard,,,,,,Training Hoodie,Orange,Dosbrak
1094,Standard,,Sweat,,,Fire Ball,White Jersey,Green,Dosbrak
1095,Old,BA Snapback,,,Bloody Eye,Yellow Card,Blue Jersey,Orange,Dosbrak
1096,Young,Title Crown,,,,Fire Ball,Blue Jersey,Red,Dosbrak
1097,Standard,Winner Hat,Sweat,Medal,Wayfarers,Captain Armband,Black Jersey,Black,Dosbrak
1098,Standard,Winner Hat,,Diamond Grill,,Pigskin Ball,Patriot Flag,Green,Dosbrak
1099,Old,,,Medal,,Fire Ball,Black Jersey,Orange,Dosbrak
1100,Standard,,,Medal,,Please Buy Rooney,Red Jersey,Blue,Dosbrak
1101,Standard,Wooly Hat,,,,,Red Jersey,Red,Dosbrak
1102,Standard,Title Crown,,,Bloody Eye,Pigskin Ball,Red Jersey Torn,Green,Dosbrak
1103,Standard,,,,Bloody Eye,Captain Armband,Black Jersey,Orange,Dosbrak
1104,Standard,,,,Wayfarers,Pigskin Ball,Suit,Black,Dosbrak
1105,Old,,,,,Confetti,Patriot Flag,Green,Dosbrak
1106,Standard,,Sweat,,Bloody Eye,League Trophy,Red Jersey Torn,Blockasset,Dosbrak
1107,Standard,BA Snapback,,Medal,,Please Buy Rooney,Blue Jersey,Orange,Dosbrak
1108,Standard,Wooly Hat,,,,Captain Armband,Black Jersey,Black,Dosbrak
1109,Old,Title Crown,,,Wayfarers,,Training Hoodie,Green,Dosbrak
1110,Standard,,,Gold Mouthguard,Laser Eyes,Pigskin Ball,Red Jersey,Green,Dosbrak
1111,Standard,BA Snapback,Sweat,,Wayfarers,Pigskin Ball,White Jersey,Green,Dosbrak
1112,Standard,Winner Hat,Ad Beard,,,Yellow Card,Red Jersey,Blue,Dosbrak
1113,Standard,Winner Hat,,,,,Suit,Black,Dosbrak
1114,Standard,,England Paint,,,,,Blue,Dosbrak
1115,Old,Wooly Hat,,,,Please Buy Rooney,Red Jersey,Red,Dosbrak
1116,Old,,,Medal,,Pigskin Ball,Black Jersey,Black,Dosbrak
1117,Old,,,,,,White Jersey,Orange,Dosbrak
1118,Standard,BA Snapback,Sweat,,Bloody Eye,,Blue Jersey,Red,Dosbrak
1119,Young,,,Gold Mouthguard,,Captain Armband,Black Jersey,Team,Dosbrak
1120,Standard,Wooly Hat,Sweat,,Bloody Eye,League Trophy,Red Jersey,Green,Dosbrak
1121,Standard,BA Snapback,,,,Captain Armband,Black Jersey,Red,Dosbrak
1122,Standard,Winner Hat,Ad Beard,,Laser Eyes,,Suit,Red,Dosbrak
1123,Standard,,Sweat,Gold Mouthguard,Wayfarers,European Trophy,Red Jersey,Team,Dosbrak
1124,Standard,Title Crown,,,Laser Eyes,,Suit,Team,Dosbrak
1125,Young,,,,Wayfarers,,Suit,Green,Dosbrak
1126,Standard,Winner Hat,Sweat,,Wayfarers,Confetti,Black Jersey,Green,Dosbrak
1127,Standard,,Sweat,,,Pigskin Ball,Red Jersey,Green,Dosbrak
1128,Standard,,,,Wayfarers,Captain Armband,Black Jersey,Green,Dosbrak
1129,Standard,Winner Hat,,,,Confetti,Red Jersey,Green,Dosbrak
1130,Standard,Winner Hat,,,Bloody Eye,Yellow Card,Black Jersey,Red,Dosbrak
1131,Old,Winner Hat,,,,Fire Ball,Suit,Red,Dosbrak
1132,Standard,,,Gold Mouthguard,,Pigskin Ball,Red Jersey Torn,Blue,Dosbrak
1133,Standard,BA Snapback,,,Wayfarers,Fire Ball,Black Jersey,Black,Dosbrak
1134,Standard,Wooly Hat,,Gold Mouthguard,,Yellow Card,Red Jersey,Green,Dosbrak
1135,Old,Crown,,,,Captain Armband,Black Jersey,Black,Dosbrak
1136,Standard,,,,,Pigskin Ball,Managers Jacket,Red,Dosbrak
1137,Standard,Title Crown,Sweat,,,Captain Armband,Black Jersey,Red,Dosbrak
1138,Old,BA Snapback,,,,,Red Jersey,Green,Dosbrak
1139,Young,BA Snapback,,,,Captain Armband,Black Jersey,Red,Dosbrak
1140,Old,BA Snapback,,Medal,Laser Eyes,Yellow Card,Blue Jersey,Red,Dosbrak
1141,Old,Title Crown,Sweat,,,Pigskin Ball,Blue Jersey,Green,Dosbrak
1142,Old,,,Medal,,Captain Armband,Black Jersey,Green,Dosbrak
1143,Old,BA Snapback,,,,Captain Armband,Black Jersey,Orange,Dosbrak
1144,Standard,Title Crown,Sweat,,Wayfarers,Pigskin Ball,Red Jersey,Blue,Dosbrak
1145,Old,Wooly Hat,,Gold Mouthguard,,Pigskin Ball,Red Jersey,Black,Dosbrak
1146,Standard,,,Gold Mouthguard,,Captain Armband,Black Jersey,Red,Dosbrak
1147,Old,Winner Hat,,Gold Mouthguard,,Yellow Card,Red Jersey,Blue,Dosbrak
1148,Standard,,,,,Captain Armband,Black Jersey,Blockasset,Dosbrak
1149,Young,BA Snapback,,Gold Mouthguard,,Pigskin Ball,Training Hoodie,Red,Dosbrak
1150,Standard,,,,Laser Eyes,Pigskin Ball,Black Jersey,Orange,Dosbrak
1151,Standard,Wooly Hat,,,Laser Eyes,Pigskin Ball,Red Jersey,Orange,Dosbrak
1152,Standard,,England Paint,,Bloody Eye,,,Green,Dosbrak
1153,Standard,Wooly Hat,,,,Please Buy Rooney,Red Jersey,Orange,Dosbrak
1154,Standard,,Sweat,,Wayfarers,Fire Ball,Blue Jersey,Green,Dosbrak
1155,Standard,Winner Hat,,Diamond Grill,Laser Eyes,Fire Ball,Managers Jacket,Blockasset,Dosbrak
1156,Standard,Winner Hat,,,,Captain Armband,Black Jersey,Red,Dosbrak
1157,Standard,Title Crown,Sweat,Gold Mouthguard,,League Trophy,Red Jersey Torn,Green,Dosbrak
1158,Old,,,,Wayfarers,Pigskin Ball,Suit,Blue,Dosbrak
1159,Standard,,England Paint,,,,,Orange,Dosbrak
1160,Old,,Sweat,Medal,Laser Eyes,League Trophy,Red Jersey Torn,Stadium,Dosbrak
1161,Standard,,Sweat,Gold Mouthguard,,Captain Armband,Black Jersey,Blue,Dosbrak
1162,Standard,,,,,Confetti,Black Jersey,Blue,Dosbrak
1163,Old,,,,,Yellow Card,Suit,Green,Dosbrak
1164,Old,Winner Hat,,,,Boot Award,Red Jersey,Green,Dosbrak
1165,Standard,Winner Hat,,,Wayfarers,Confetti,Red Jersey,Stadium,Dosbrak
1166,Old,BA Snapback,,,,Yellow Card,Black Jersey,Blockasset,Dosbrak
1167,Standard,Title Crown,,,,Yellow Card,Managers Jacket,Red,Dosbrak
1168,Young,Title Crown,Sweat,,Bloody Eye,Captain Armband,Black Jersey,Black,Dosbrak
1169,Standard,Title Crown,,,Bloody Eye,Yellow Card,Black Jersey,Black,Dosbrak
1170,Standard,,England Paint,Medal,Laser Eyes,,,Red,Dosbrak
1171,Young,,,,,Yellow Card,Training Hoodie,Black,Dosbrak
1172,Old,,Sweat,,Wayfarers,Fire Ball,Black Jersey,Green,Dosbrak
1173,Standard,,,Medal,,League Trophy,Red Jersey Torn,Blue,Dosbrak
1174,Standard,,,,,Pigskin Ball,Red Jersey,Green,Dosbrak
1175,Standard,BA Snapback,,Medal,,Fire Ball,White Jersey,Team,Dosbrak
1176,Old,,,,,League Trophy,Red Jersey Torn,Red,Dosbrak
1177,Standard,,,,,Fire Ball,Training Hoodie,Orange,Dosbrak
1178,Standard,,England Paint,,Wayfarers,,,Green,Dosbrak
1179,Standard,Winner Hat,Sweat,,Bloody Eye,,Red Jersey,Black,Dosbrak
1180,Standard,Wooly Hat,,,,Pigskin Ball,Red Jersey,Blockasset,Dosbrak
1181,Young,,,,Laser Eyes,,Training Hoodie,Black,Dosbrak
1182,Old,Wooly Hat,,,,Please Buy Rooney,Red Jersey,Black,Dosbrak
1183,Standard,,,,,Confetti,Suit,Green,Dosbrak
1184,Standard,Wooly Hat,,,Bloody Eye,Yellow Card,Red Jersey,Team,Dosbrak
1185,Standard,,,Medal,,Please Buy Rooney,Red Jersey Torn,Blockasset,Dosbrak
1186,Standard,,,Diamond Grill,,Yellow Card,Managers Jacket,Green,Dosbrak
1187,Standard,,,Gold Mouthguard,,Confetti,Patriot Flag,Green,Dosbrak
1188,Standard,,Sweat,,Bloody Eye,Confetti,Red Jersey,Green,Dosbrak
1189,Old,,,Gold Mouthguard,,League Trophy,Red Jersey Torn,Blue,Dosbrak
1190,Standard,Winner Hat,,,Wayfarers,Please Buy Rooney,Red Jersey,Green,Dosbrak
1191,Old,BA Snapback,,Gold Mouthguard,,Confetti,Managers Jacket,Stadium,Dosbrak
1192,Standard,,,Gold Mouthguard,,Captain Armband,Black Jersey,Red,Dosbrak
1193,Standard,,,,,Pigskin Ball,Patriot Flag,Green,Dosbrak
1194,Standard,Winner Hat,,Diamond Grill,Bloody Eye,Confetti,Red Jersey,Blue,Dosbrak
1195,Young,,,,,,Training Hoodie,Orange,Dosbrak
1196,Standard,,,,Bloody Eye,,Managers Jacket,Red,Dosbrak
1197,Standard,,,,,Please Buy Rooney,Black Jersey,Orange,Dosbrak
1198,Old,,,,,Yellow Card,Astronaut,Blue,Dosbrak
1199,Old,Winner Hat,Sweat,,,League Trophy,Red Jersey Torn,Team,Dosbrak
1200,Old,Title Crown,,,,Pigskin Ball,Managers Jacket,Green,Dosbrak
1201,Standard,,,,,Please Buy Rooney,Managers Jacket,Red,Dosbrak
1202,Standard,,Sweat,,Bloody Eye,Yellow Card,Training Hoodie,Red,Dosbrak
1203,Standard,Winner Hat,,Gold Mouthguard,Bloody Eye,Captain Armband,Black Jersey,Black,Dosbrak
1204,Old,BA Snapback,,Medal,Wayfarers,,Red Jersey,Orange,Dosbrak
1205,Standard,BA Snapback,Sweat,Gold Mouthguard,Bloody Eye,,Black Jersey,Red,Dosbrak
1206,Standard,,,,,Captain Armband,Black Jersey,Red,Dosbrak
1207,Standard,,,,Wayfarers,Please Buy Rooney,Suit,Red,Dosbrak
1208,Old,BA Snapback,,,,Yellow Card,Training Hoodie,Green,Dosbrak
1209,Young,Wooly Hat,England Paint,,,,Red Jersey,Green,Dosbrak
1210,Old,Wooly Hat,,,,,Red Jersey,Red,Dosbrak
1211,Old,,,Gold Mouthguard,Wayfarers,,White Jersey,Red,Dosbrak
1212,Standard,,,,,Captain Armband,Black Jersey,Team,Dosbrak
1213,Old,Winner Hat,,,,Confetti,Astronaut,Blue,Dosbrak
1214,Standard,,England Paint,,Wayfarers,,,Green,Dosbrak
1215,Old,,Sweat,,Bloody Eye,Captain Armband,Black Jersey,Red,Dosbrak
1216,Standard,,Sweat,,,Yellow Card,Red Jersey,Green,Dosbrak
1217,Standard,,,,,Yellow Card,Red Jersey,Orange,Dosbrak
1218,Young,Title Crown,Sweat,,,,Red Jersey,Green,Dosbrak
1219,Young,BA Snapback,,,Wayfarers,Pigskin Ball,Red Jersey,Team,Dosbrak
1220,Standard,,,,,Captain Armband,Black Jersey,Black,Dosbrak
1221,Standard,,,Gold Mouthguard,Wayfarers,Pigskin Ball,White Jersey,Red,Dosbrak
1222,Standard,,England Paint,,,,,Orange,Dosbrak
1223,Standard,,,,,Confetti,Training Hoodie,Green,Dosbrak
1224,Young,BA Snapback,,,Wayfarers,Pigskin Ball,Black Jersey,Black,Dosbrak
1225,Young,Wooly Hat,,,,Confetti,Red Jersey,Orange,Dosbrak
1226,Standard,,,,,Pigskin Ball,Training Hoodie,Red,Dosbrak
1227,Standard,,Sweat,,,,Black Jersey,Green,Dosbrak
1228,Standard,,,,,Yellow Card,Suit,Blockasset,Dosbrak
1229,Young,BA Snapback,,,,Pigskin Ball,White Jersey,Red,Dosbrak
1230,Standard,Winner Hat,,,,Confetti,Black Jersey,Blue,Dosbrak
1231,Standard,,Sweat,,Bloody Eye,Pigskin Ball,Black Jersey,Red,Dosbrak
1232,Standard,BA Snapback,,Gold Mouthguard,,Fire Ball,White Jersey,Blue,Dosbrak
1233,Standard,BA Snapback,England Paint,,,,,Orange,Dosbrak
1234,Standard,,,Medal,Wayfarers,League Trophy,Red Jersey Torn,Green,Dosbrak
1235,Standard,Wooly Hat,,,,European Trophy,Red Jersey,Blue,Dosbrak
1236,Standard,,,,,Fire Ball,Training Hoodie,Black,Dosbrak
1237,Standard,,,,Laser Eyes,Confetti,Patriot Flag,Blue,Dosbrak
1238,Old,Winner Hat,,,Wayfarers,Fire Ball,Managers Jacket,Black,Dosbrak
1239,Standard,BA Snapback,Sweat,,,,Managers Jacket,Red,Dosbrak
1240,Old,,,,,Captain Armband,Black Jersey,Team,Dosbrak
1241,Standard,,,Medal,,,Red Jersey,Blue,Dosbrak
1242,Standard,,Sweat,,Bloody Eye,Boot Award,Red Jersey,Green,Dosbrak
1243,Old,,,,,Confetti,Red Jersey,Blue,Dosbrak
1244,Standard,Winner Hat,,Diamond Grill,,Captain Armband,Black Jersey,Green,Dosbrak
1245,Standard,,,Medal,,Yellow Card,Red Jersey,Blue,Dosbrak
1246,Standard,Title Crown,,,Wayfarers,Yellow Card,Red Jersey,Orange,Dosbrak
1247,Old,Wooly Hat,,,,Fire Ball,Red Jersey,Black,Dosbrak
1248,Standard,,,,Wayfarers,,Managers Jacket,Orange,Dosbrak
1249,Old,BA Snapback,,,,Please Buy Rooney,Blue Jersey,Red,Dosbrak
1250,Standard,,,,Wayfarers,,White Jersey,Green,Dosbrak
1251,Standard,Wooly Hat,,Diamond Grill,Wayfarers,Yellow Card,Red Jersey,Red,Dosbrak
1252,Standard,Wooly Hat,,Medal,,League Trophy,Red Jersey,Orange,Dosbrak
1253,Old,BA Snapback,,,,,Red Jersey,Blue,Dosbrak
1254,Standard,Wooly Hat,England Paint,,,,Red Jersey,Orange,Dosbrak
1255,Old,Winner Hat,,Gold Mouthguard,,,Patriot Flag,Orange,Dosbrak
1256,Standard,,Sweat,,,Fire Ball,Black Jersey,Black,Dosbrak
1257,Old,Winner Hat,Sweat,,,Fire Ball,Red Jersey,Green,Dosbrak
1258,Standard,,,,,,White Jersey,Black,Dosbrak
1259,Standard,,Sweat,Medal,,,Training Hoodie,Orange,Dosbrak
1260,Old,,,,,Fire Ball,Suit,Blue,Dosbrak
1261,Standard,BA Snapback,England Paint,,,,,Red,Dosbrak
1262,Standard,Title Crown,,,,Pigskin Ball,Managers Jacket,Orange,Dosbrak
1263,Standard,,,,,Confetti,Blue Jersey,Black,Dosbrak
1264,Old,Wooly Hat,,Diamond Grill,,,Red Jersey,Black,Dosbrak
1265,Old,,,,,Yellow Card,Red Jersey,Blue,Dosbrak
1266,Old,BA Snapback,,,,League Trophy,Red Jersey Torn,Green,Dosbrak
1267,Old,,,,,,Training Hoodie,Blockasset,Dosbrak
1268,Old,,,Gold Mouthguard,,Confetti,Black Jersey,Black,Dosbrak
1269,Standard,Winner Hat,England Paint,,,,,Orange,Dosbrak
1270,Standard,,England Paint,,Wayfarers,,,Orange,Dosbrak
1271,Standard,BA Snapback,,,,,Red Jersey,Green,Dosbrak
1272,Young,,,,,Please Buy Rooney,Managers Jacket,Blockasset,Dosbrak
1273,Old,Winner Hat,,,Wayfarers,Diamond Ball,Red Jersey,Blue,Dosbrak
1274,Standard,,,Dosbrak Bandana,,Captain Armband,Black Jersey,Green,Dosbrak
1275,Old,,,Medal,,Yellow Card,Black Jersey,Orange,Dosbrak
1276,Standard,BA Snapback,England Paint,,Bloody Eye,,,Red,Dosbrak
1277,Standard,Winner Hat,,,,,Astronaut,Blue,Dosbrak
1278,Young,,,,,Pigskin Ball,Blue Jersey,Black,Dosbrak
1279,Young,Title Crown,,Gold Mouthguard,,Confetti,Black Jersey,Blue,Dosbrak
1280,Standard,Winner Hat,,,,Confetti,Training Hoodie,Red,Dosbrak
1281,Standard,,,,,,White Jersey,Blue,Dosbrak
1282,Standard,Winner Hat,,,,Fire Ball,Black Jersey,Red,Dosbrak
1283,Standard,Wooly Hat,,Gold Mouthguard,Wayfarers,League Trophy,Red Jersey,Orange,Dosbrak
1284,Standard,,,Medal,,Pigskin Ball,Blue Jersey,Green,Dosbrak
1285,Young,,,,,Please Buy Rooney,Training Hoodie,Red,Dosbrak
1286,Standard,,England Paint,,Bloody Eye,,,Orange,Dosbrak
1287,Standard,BA Snapback,,,,Yellow Card,Training Hoodie,Black,Dosbrak
1288,Standard,Winner Hat,Sweat,,,Pigskin Ball,Patriot Flag,Green,Dosbrak
1289,Standard,,,,Wayfarers,Confetti,Training Hoodie,Green,Dosbrak
1290,Standard,Wooly Hat,,,,Confetti,Red Jersey,Black,Dosbrak
1291,Standard,,Sweat,,,Please Buy Rooney,Training Hoodie,Orange,Dosbrak
1292,Old,,Sweat,,Bloody Eye,Yellow Card,Red Jersey,Black,Dosbrak
1293,Standard,BA Snapback,,,,Yellow Card,Training Hoodie,Blue,Dosbrak
1294,Young,Title Crown,,Gold Mouthguard,Bloody Eye,Confetti,Red Jersey,Red,Dosbrak
1295,Standard,Winner Hat,England Paint,Gold Mouthguard,Laser Eyes,,,Blue,Dosbrak
1296,Old,,Sweat,,,Confetti,Red Jersey,Red,Dosbrak
1297,Standard,Winner Hat,England Paint,,Laser Eyes,,,Black,Dosbrak
1298,Standard,BA Snapback,,Medal,,Boot Award,Suit,Orange,Dosbrak
1299,Standard,,Sweat,,Laser Eyes,Fire Ball,Black Jersey,Red,Dosbrak
1300,Standard,Wooly Hat,,Medal,,,Red Jersey,Black,Dosbrak
1301,Standard,,England Paint,Gold Mouthguard,,,,Green,Dosbrak
1302,Standard,,,,Bloody Eye,Please Buy Rooney,White Jersey,Green,Dosbrak
1303,Standard,,,,Bloody Eye,Fire Ball,White Jersey,Blockasset,Dosbrak
1304,Old,Wooly Hat,,,Bloody Eye,Confetti,Red Jersey,Red,Dosbrak
1305,Standard,,,,,Confetti,Blue Jersey,Red,Dosbrak
1306,Standard,,England Paint,Gold Mouthguard,Laser Eyes,,,Green,Dosbrak
1307,Standard,Crown,England Paint,,,,,Red,Dosbrak
1308,Standard,,,,Bloody Eye,,White Jersey,Orange,Dosbrak
1309,Old,,,,,League Trophy,Red Jersey Torn,Blockasset,Dosbrak
1310,Standard,,England Paint,,,,,Green,Dosbrak
1311,Standard,,Sweat,,Wayfarers,,Training Hoodie,Black,Dosbrak
1312,Young,Winner Hat,,Medal,,Please Buy Rooney,Black Jersey,Red,Dosbrak
1313,Old,,Sweat,Medal,,Yellow Card,Red Jersey,Red,Dosbrak
1314,Old,BA Snapback,,,,Confetti,Blue Jersey,Green,Dosbrak
1315,Standard,,England Paint,,Wayfarers,,,Orange,Dosbrak
1316,Standard,,,,Wayfarers,,Training Hoodie,Black,Dosbrak
1317,Standard,,England Paint,,,,,Blockasset,Dosbrak
1318,Standard,BA Snapback,,Gold Mouthguard,,Fire Ball,Black Jersey,Orange,Dosbrak
1319,Young,Winner Hat,,Diamond Grill,Laser Eyes,Fire Ball,Red Jersey,Green,Dosbrak
1320,Standard,Wooly Hat,,,Wayfarers,Confetti,Red Jersey,Black,Dosbrak
1321,Old,,,,,Please Buy Rooney,Blue Jersey,Orange,Dosbrak
1322,Standard,Title Crown,,,,Fire Ball,Suit,Blue,Dosbrak
1323,Old,,,,Laser Eyes,Pigskin Ball,Red Jersey,Blue,Dosbrak
1324,Standard,BA Snapback,,,Laser Eyes,,Blue Jersey,Blue,Dosbrak
1325,Young,Title Crown,,,Wayfarers,Yellow Card,White Jersey,Red,Dosbrak
1326,Standard,,Sweat,,,,Patriot Flag,Red,Dosbrak
1327,Standard,,,Medal,,League Trophy,Red Jersey Torn,Green,Dosbrak
1328,Old,BA Snapback,Sweat,,,,Blue Jersey,Team,Dosbrak
1329,Standard,,,,,Pigskin Ball,Suit,Team,Dosbrak
1330,Standard,Wooly Hat,,,Wayfarers,,Red Jersey,Blue,Dosbrak
1331,Standard,Wooly Hat,,,Wayfarers,Confetti,Red Jersey,Blockasset,Dosbrak
1332,Old,BA Snapback,Sweat,,,Captain Armband,Black Jersey,Green,Dosbrak
1333,Standard,,,,,Fire Ball,Red Jersey,Red,Dosbrak
1334,Standard,,Sweat,Diamond Grill,,League Trophy,Red Jersey Torn,Blue,Dosbrak
1335,Standard,,,,,Pigskin Ball,Black Jersey,Team,Dosbrak
1336,Standard,,England Paint,Medal,Wayfarers,,,Green,Dosbrak
1337,Standard,BA Snapback,,,,Pigskin Ball,White Jersey,Red,Dosbrak
1338,Standard,,,,Wayfarers,Captain Armband,Black Jersey,Red,Dosbrak
1339,Standard,Wooly Hat,,,Bloody Eye,Captain Armband,Black Jersey,Red,Dosbrak
1340,Old,,,,Bloody Eye,Fire Ball,White Jersey,Black,Dosbrak
1341,Standard,Winner Hat,Ad Beard,,Bloody Eye,,Red Jersey,Orange,Dosbrak
1342,Old,,Sweat,Medal,,European Trophy,Suit,Orange,Dosbrak
1343,Standard,BA Snapback,,,,European Trophy,Red Jersey,Black,Dosbrak
1344,Standard,,,,,Please Buy Rooney,Red Jersey,Team,Dosbrak
1345,Standard,Wooly Hat,,,,Boot Award,Red Jersey,Black,Dosbrak
1346,Old,BA Snapback,,,Wayfarers,Captain Armband,Black Jersey,Blue,Dosbrak
