Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
985,Standard,,Sweat,,,,Black Jersey,Black,Dosbrak
986,Standard,Hockey Helmet black,,,,Fire Stick,White Jersey,Blue,Dosbrak
987,Standard,,Sweat,,,Gold Stick,Solana Jersey,Black,Dosbrak
988,Standard,,,,,Raining Pucks,Blue Jersey,Blockasset,Dosbrak
989,Standard,BA Snapback ,Sweat,,,Dentist,Red Jersey,Blue,Dosbrak
990,Standard,Hockey Helmet black,,,Bruised Eye,Bloody Glove,Blue Jersey,Blue,Dosbrak
991,Young,,,,,Bloody Glove,Black Jersey,Orange,Dosbrak
992,Standard,,,,,Gold Stick,Red Jersey,Orange,Dosbrak
993,Young,,,Diamond Grill,,Bloody Glove,Red Jersey,Black,Dosbrak
994,Standard,,Sweat,,,Gold Glove,Blue Jersey,Black,Dosbrak
995,Standard,,,Jaws,,Bloody Glove,White Jersey,Black,Dosbrak
996,Standard,,Sweat,,,Ice Stick,Red Jersey,Blue,Dosbrak
997,Standard,Russian Hat,,Jaws,Wayfarers,Diamond Glove,White Jersey,Black,Dosbrak
998,Standard,,,,,Ice Stick,Suit,Green,Dosbrak
999,Standard,,Sweat,Diamond Grill,,Gold Glove,Blue Jersey,Red,Dosbrak
1000,Old,BA Snapback ,,,Laser Eyes,Gold Stick,Blue Jersey,Green,Dosbrak
1001,Old,,,Diamond Grill,Wayfarers,Gold Glove,Black Jersey,Red,Dosbrak
1002,Standard,BA Snapback ,,Gold Teeth,,Gold Stick,White Jersey,Black,Dosbrak
1003,Standard,Hockey Helmet black,Bloody,,,Bloody Glove,Black Jersey,Green,Dosbrak
1004,Standard,,Sweat,Jaws,,Diamond Glove,Patriot,Orange,Dosbrak
1005,Young,Hockey Helmet black,Bloody,,Bruised Eye,Bloody Glove,Suit,Blue,Dosbrak
1006,Old,Russian Hat,,,Laser Eyes,Bloody Glove,Red Jersey,Black,Dosbrak
1007,Standard,,,,Wayfarers,Bloody Glove,Blue Jersey,Blockasset,Dosbrak
1008,Standard,BA Snapback ,,Jaws,Wayfarers,Gold Glove,Blue Jersey,Blockasset,Dosbrak
1009,Standard,,,,Bruised Eye,Diamond Glove,Black Jersey,Orange,Dosbrak
1010,Old,,,Gold Teeth,,Bloody Glove,Patriot,Red,Dosbrak
1011,Standard,Hockey Helmet black,Bloody,Gold Teeth,Bruised Eye,Raining Pucks,White Jersey,Black,Dosbrak
1012,Standard,Hockey Helmet black,,,Wayfarers,Bloody Glove,Blue Jersey,Green,Dosbrak
1013,Standard,Hocky Helmet Gold,,,Bruised Eye,Diamond Glove,Patriot,Green,Dosbrak
1014,Standard,,,Jaws,Wayfarers,Fire Stick,Black Jersey,Green,Dosbrak
1015,Old,BA Snapback ,,Jaws,,,Red Jersey,Black,Dosbrak
1016,Standard,,Sweat,,Wayfarers,Ice Stick,Blue Jersey,Red,Dosbrak
1017,Old,BA Snapback ,Bloody,,Wayfarers,Gold Glove,Blue Jersey,Green,Dosbrak
1018,Standard,,,,Wayfarers,Fire Stick,Black Jersey,Green,Dosbrak
1019,Young,BA Snapback ,,,,Fire Stick,Blue Jersey,Blue,Dosbrak
1020,Standard,,Sweat,,,Fire Stick,Suit,Green,Dosbrak
1021,Standard,,,,,Ice Stick,White Jersey,Russia,Dosbrak
1022,Standard,,,Jaws,,Raining Pucks,The Red Machine,Black,Dosbrak
1023,Young,,,,,,Blue Jersey,Red,Dosbrak
1024,Old,,Sweat,,Wayfarers,Gold Stick,Red Jersey,Orange,Dosbrak
1025,Standard,BA Snapback ,Sweat,Gold Teeth,Wayfarers,Raining Ice Pucks,Blue Jersey,Red,Dosbrak
1026,Young,,,Jaws,,Ice Stick,Red Jersey,Green,Dosbrak
1027,Standard,BA Snapback ,,,Wayfarers,Diamond Stick,Patriot,Orange,Dosbrak
1028,Standard,,Bloody,,,,Suit,Blue,Dosbrak
1029,Standard,,,,,Gold Glove,Blue Jersey,Green,Dosbrak
1030,Standard,BA Snapback ,,,Bruised Eye,Gold Glove,Solana Jersey,Green,Dosbrak
1031,Standard,,,Jaws,Laser Eyes,Gold Glove,The Red Machine,Orange,Dosbrak
1032,Old,,,,,Bloody Glove,Blue Jersey,Black,Dosbrak
1033,Standard,,Sweat,,,Raining Pucks,White Jersey,Green,Dosbrak
1034,Standard,Hocky Helmet Gold,Sweat,Diamond Grill,,Raining Pucks,Solana Jersey,Black,Dosbrak
1035,Young,BA Snapback ,,,,Gold Glove,Black Jersey,Green,Dosbrak
1036,Standard,,,,Laser Eyes,,Solana Jersey,Black,Dosbrak
1037,Standard,Russian Hat,Bloody,,,Ice Stick,White Jersey,Orange,Dosbrak
1038,Standard,,,,Laser Eyes,Ice Stick,Blue Jersey,Black,Dosbrak
1039,Standard,Hockey Helmet black,,,,Fire Stick,Red Jersey,Green,Dosbrak
1040,Standard,Russian Hat,Sweat,,,Diamond Stick,The Red Machine,Black,Dosbrak
1041,Old,,,,,Bloody Glove,Black Jersey,Orange,Dosbrak
1042,Old,Russian Hat,Sweat,Jaws,,,White Jersey,Red,Dosbrak
1043,Old,Hocky Helmet Gold,,,Laser Eyes,Diamond Glove,Red Jersey,Green,Dosbrak
1044,Standard,,,,Bruised Eye,Gold Glove,White Jersey,Red,Dosbrak
1045,Standard,Hocky Helmet Gold,Sweat,Diamond Grill,,Diamond Glove,Red Jersey,Green,Dosbrak
1046,Standard,Hocky Helmet Gold,,,,Gold Glove,Patriot,Blue,Dosbrak
1047,Old,,Sweat,Jaws,,Ice Stick,Blue Jersey,Blue,Dosbrak
1048,Standard,Hockey Helmet black,Big Beard,,,Gold Stick,Black Jersey,Blue,Dosbrak
1049,Standard,Hocky Helmet Gold,,,,,Solana Jersey,Red,Dosbrak
1050,Standard,Russian Hat,,,Wayfarers,Ice Stick,Patriot,Green,Dosbrak
1051,Standard,Hockey Helmet black,Bloody,,,Gold Glove,Black Jersey,Russia,Dosbrak
1052,Standard,,Sweat,,,Diamond Glove,Red Jersey,Red,Dosbrak
1053,Standard,Hockey Helmet black,,Jaws,,Raining Pucks,Ice Ice Ovi,Black,Dosbrak
1054,Standard,BA Snapback ,Bloody,Gold Teeth,Bruised Eye,Raining Pucks,Black Jersey,Green,Dosbrak
1055,Standard,BA Snapback ,Bloody,,Wayfarers,Bloody Glove,White Jersey,Red,Dosbrak
1056,Standard,Russian Hat,,Jaws,Wayfarers,Raining Pucks,White Jersey,Red,Dosbrak
1057,Standard,,,,,Gold Stick,Suit,Black,Dosbrak
1058,Standard,BA Snapback ,Sweat,,Laser Eyes,Raining Pucks,White Jersey,Orange,Dosbrak
1059,Standard,Russian Hat,,,,Bloody Glove,Suit,Blue,Dosbrak
1060,Standard,Russian Hat,,,,,Red Jersey,Orange,Dosbrak
1061,Standard,,,,,,Suit,Green,Dosbrak
1062,Young,BA Snapback ,,,,Diamond Glove,Red Jersey,Red,Dosbrak
1063,Standard,Hockey Helmet black,,,Bruised Eye,Ice Stick,Red Jersey,Black,Dosbrak
1064,Standard,,Sweat,Gold Teeth,,Bloody Glove,Blue Jersey,Green,Dosbrak
1065,Young,BA Snapback ,Big Beard,,,,Blue Jersey,Green,Dosbrak
1066,Standard,,,,,,White Jersey,Blockasset,Dosbrak
1067,Young,,,,Laser Eyes,Ice Stick,The Red Machine,Red,Dosbrak
1068,Old,,,Diamond Grill,Laser Eyes,Bloody Glove,Patriot,Orange,Dosbrak
1069,Young,BA Snapback ,,Gold Teeth,,Diamond Glove,Ice Ice Ovi,Red,Dosbrak
1070,Standard,Russian Hat,Sweat,,,Bloody Glove,Suit,Blue,Dosbrak
1071,Standard,Russian Hat,Sweat,,Bruised Eye,Bloody Glove,Red Jersey,Orange,Dosbrak
1072,Standard,,,Jaws,,,Solana Jersey,Blue,Dosbrak
1073,Standard,Hocky Helmet Gold,,,Wayfarers,Raining Pucks,White Jersey,Black,Dosbrak
1074,Standard,Hockey Helmet black,,,,Ice Stick,White Jersey,Orange,Dosbrak
1075,Standard,Russian Hat,,,,Diamond Stick,Patriot,Blue,Dosbrak
1076,Standard,BA Snapback ,,,Bruised Eye,Diamond Stick,Red Jersey,Blue,Dosbrak
1077,Old,BA Snapback ,,,,Gold Stick,White Jersey,Red,Dosbrak
1078,Standard,,,Diamond Grill,Laser Eyes,Gold Glove,Black Jersey,Blue,Dosbrak
1079,Standard,Hockey Helmet black,,Jaws,,Bloody Glove,Patriot,Green,Dosbrak
1080,Old,Russian Hat,,,,Raining Ice Pucks,White Jersey,Blockasset,Dosbrak
1081,Standard,Russian Hat,,,Wayfarers,Raining Pucks,The Red Machine,Red,Dosbrak
1082,Young,,,Jaws,Wayfarers,Fire Stick,Red Jersey,Orange,Dosbrak
1083,Standard,,Sweat,Diamond Grill,,,Black Jersey,Orange,Dosbrak
1084,Young,Hockey Helmet black,Bloody,,,Gold Stick,Red Jersey,Black,Dosbrak
1085,Old,,,,Wayfarers,Bloody Glove,Blue Jersey,Green,Dosbrak
1086,Standard,Hockey Helmet black,,,,Diamond Glove,Blue Jersey,Red,Dosbrak
1087,Standard,,Sweat,,Laser Eyes,Gold Glove,Suit,Blue,Dosbrak
1088,Old,,Bloody,Gold Teeth,Wayfarers,Ice Stick,Patriot,Blue,Dosbrak
1089,Young,,Sweat,,,Bloody Glove,Solana Jersey,Red,Dosbrak
1090,Standard,,Sweat,Jaws,,Raining Pucks,Suit,Black,Dosbrak
1091,Young,,Sweat,,,Diamond Glove,The Red Machine,Black,Dosbrak
1092,Standard,BA Snapback ,,,,Gold Stick,Blue Jersey,Green,Dosbrak
1093,Standard,BA Snapback ,,,,Raining Pucks,Patriot,Green,Dosbrak
1094,Old,Russian Hat,,,Bruised Eye,Ice Stick,Solana Jersey,Blue,Dosbrak
1095,Standard,BA Snapback ,,Gold Teeth,Bruised Eye,,Black Jersey,Green,Dosbrak
1096,Standard,Hockey Helmet black,Bloody,,,Ice Stick,Red Jersey,Green,Dosbrak
1097,Young,BA Snapback ,,,,Gold Stick,Red Jersey,Orange,Dosbrak
1098,Young,,,,,Raining Pucks,The Red Machine,Red,Dosbrak
1099,Standard,,,,,,Patriot,Russia,Dosbrak
1100,Old,Russian Hat,Sweat,,,Bloody Glove,Red Jersey,Red,Dosbrak
1101,Old,Hocky Helmet Gold,,,Bruised Eye,Ice Stick,Black Jersey,Blockasset,Dosbrak
1102,Young,Hockey Helmet black,,,Bruised Eye,Raining Pucks,The Red Machine,Blockasset,Dosbrak
1103,Standard,Crown,Sweat,,Wayfarers,Gold Glove,White Jersey,Green,Dosbrak
1104,Standard,Hockey Helmet black,,Gold Teeth,,Gold Glove,Solana Jersey,Red,Dosbrak
1105,Old,Hockey Helmet black,,,,Gold Stick,Blue Jersey,Red,Dosbrak
1106,Standard,BA Snapback ,Bloody,,Wayfarers,Bloody Glove,Black Jersey,Black,Dosbrak
1107,Young,,,,Wayfarers,Raining Pucks,Red Jersey,Red,Dosbrak
1108,Old,,,,,Raining Pucks,Astronaut,Orange,Dosbrak
1109,Standard,BA Snapback ,,,,Diamond Glove,Black Jersey,Black,Dosbrak
1110,Standard,Russian Hat,,,Bruised Eye,Fire Stick,White Jersey,Blockasset,Dosbrak
1111,Standard,,,Gold Teeth,Laser Eyes,,Patriot,Black,Dosbrak
1112,Standard,,,,Wayfarers,Gold Glove,Ice Ice Ovi,Black,Dosbrak
1113,Standard,,Sweat,Gold Teeth,Laser Eyes,Raining Pucks,White Jersey,Black,Dosbrak
1114,Standard,,Bloody,,,Ice Stick,Black Jersey,Black,Dosbrak
1115,Standard,,,,Wayfarers,Diamond Glove,The Red Machine,Black,Dosbrak
1116,Standard,BA Snapback ,,Gold Teeth,,,Red Jersey,Blue,Dosbrak
1117,Standard,,,Gold Teeth,Wayfarers,Bloody Glove,The Red Machine,Orange,Dosbrak
1118,Standard,Russian Hat,Sweat,,,Raining Ice Pucks,Blue Jersey,Orange,Dosbrak
1119,Standard,BA Snapback ,,,Bruised Eye,Ice Stick,Black Jersey,Red,Dosbrak
1120,Old,Hockey Helmet black,,Jaws,,Bloody Glove,Solana Jersey,Green,Dosbrak
1121,Young,BA Snapback ,,,,Gold Stick,Blue Jersey,Green,Dosbrak
1122,Young,Russian Hat,,,Wayfarers,Bloody Glove,White Jersey,Russia,Dosbrak
1123,Standard,BA Snapback ,,,,Diamond Stick,Blue Jersey,Red,Dosbrak
1124,Standard,Hockey Helmet black,Sweat,,,Fire Stick,Red Jersey,Black,Dosbrak
1125,Standard,BA Snapback ,Sweat,,Wayfarers,Gold Stick,Red Jersey,Orange,Dosbrak
1126,Standard,BA Snapback ,,Jaws,,,White Jersey,Orange,Dosbrak
1127,Standard,,,,Wayfarers,,Black Jersey,Orange,Dosbrak
1128,Standard,BA Snapback ,,Jaws,Wayfarers,Bloody Glove,Red Jersey,Orange,Dosbrak
1129,Old,Hockey Helmet black,,Diamond Grill,Bruised Eye,Bloody Glove,White Jersey,Blockasset,Dosbrak
1130,Standard,BA Snapback ,Sweat,,,Bloody Glove,Solana Jersey,Red,Dosbrak
1131,Standard,,,,Bruised Eye,Gold Glove,Red Jersey,Hockey,Dosbrak
1132,Young,,,,,Bloody Glove,White Jersey,Blue,Dosbrak
1133,Old,BA Snapback ,,,Bruised Eye,Bloody Glove,Patriot,Blue,Dosbrak
1134,Standard,Russian Hat,,,Wayfarers,Gold Stick,Red Jersey,Russia,Dosbrak
1135,Standard,,,,,Bloody Glove,Patriot,Red,Dosbrak
1136,Standard,,,Jaws,,Bloody Glove,Solana Jersey,Blue,Dosbrak
1137,Standard,Hocky Helmet Gold,,Jaws,,Fire Stick,White Jersey,Orange,Dosbrak
1138,Young,Hocky Helmet Gold,Bloody,Gold Teeth,,Dentist,Red Jersey,Red,Dosbrak
1139,Standard,BA Snapback ,Sweat,,,Gold Glove,Red Jersey,Orange,Dosbrak
1140,Standard,Hockey Helmet black,Sweat,Jaws,,Gold Glove,Red Jersey,Black,Dosbrak
1141,Old,BA Snapback ,,,,,The Red Machine,Orange,Dosbrak
1142,Standard,,,,Wayfarers,Diamond Stick,White Jersey,Red,Dosbrak
1143,Standard,,,,,Ice Stick,Black Jersey,Red,Dosbrak
1144,Standard,,,,Bruised Eye,,Blue Jersey,Orange,Dosbrak
1145,Young,,,,Bruised Eye,Diamond Glove,Blue Jersey,Blue,Dosbrak
1146,Young,,Big Beard,,Bruised Eye,Ice Stick,Red Jersey,Green,Dosbrak
1147,Standard,BA Snapback ,Sweat,,Laser Eyes,Diamond Glove,Red Jersey,Orange,Dosbrak
1148,Old,Hockey Helmet black,,,,Raining Pucks,Red Jersey,Orange,Dosbrak
1149,Young,Russian Hat,,,,,White Jersey,Black,Dosbrak
1150,Old,,Sweat,,Wayfarers,Diamond Stick,Patriot,Green,Dosbrak
1151,Standard,,,Diamond Grill,Wayfarers,Gold Glove,Solana Jersey,Red,Dosbrak
1152,Old,,,,Laser Eyes,Ice Stick,Solana Jersey,Red,Dosbrak
1153,Standard,,,,Wayfarers,,Black Jersey,Blue,Dosbrak
1154,Old,Russian Hat,,,Wayfarers,Diamond Stick,Patriot,Blockasset,Dosbrak
1155,Old,BA Snapback ,Sweat,,Wayfarers,Gold Stick,Black Jersey,Black,Dosbrak
1156,Standard,Russian Hat,,,Bruised Eye,Gold Stick,Patriot,Green,Dosbrak
1157,Old,,Big Beard,,,Diamond Glove,The Red Machine,Russia,Dosbrak
1158,Old,,,,,,Black Jersey,Green,Dosbrak
1159,Standard,BA Snapback ,Sweat,,Bruised Eye,Gold Glove,Black Jersey,Red,Dosbrak
1160,Standard,BA Snapback ,Sweat,Dosbrak Bandana,,,Solana Jersey,Blue,Dosbrak
1161,Standard,Russian Hat,Sweat,,,Gold Glove,Black Jersey,Green,Dosbrak
1162,Old,,Sweat,,Laser Eyes,Ice Stick,Solana Jersey,Green,Dosbrak
1163,Standard,BA Snapback ,,,Wayfarers,Ice Stick,Red Jersey,Black,Dosbrak
1164,Standard,,,,Laser Eyes,,White Jersey,Red,Dosbrak
1165,Standard,,Big Beard,,Laser Eyes,Ice Stick,Blue Jersey,Green,Dosbrak
1166,Standard,BA Snapback ,,Gold Teeth,Bruised Eye,Gold Glove,Patriot,Orange,Dosbrak
1167,Standard,Hockey Helmet black,,,,Ice Stick,Black Jersey,Red,Dosbrak
1168,Young,BA Snapback ,,,Wayfarers,Bloody Glove,White Jersey,Blue,Dosbrak
1169,Old,Russian Hat,,Jaws,,Raining Pucks,White Jersey,Red,Dosbrak
1170,Standard,,,Gold Teeth,Wayfarers,Gold Stick,Red Jersey,Black,Dosbrak
1171,Young,Russian Hat,,Jaws,,Diamond Glove,White Jersey,Red,Dosbrak
1172,Young,,Sweat,,,Bloody Glove,Black Jersey,Orange,Dosbrak
1173,Standard,,,Jaws,,Gold Stick,White Jersey,Orange,Dosbrak
1174,Young,,,Jaws,,Ice Stick,Blue Jersey,Orange,Dosbrak
1175,Old,BA Snapback ,,,Laser Eyes,Bloody Glove,Suit,Russia,Dosbrak
1176,Standard,BA Snapback ,,,Bruised Eye,Raining Pucks,Solana Jersey,Blockasset,Dosbrak
1177,Old,Hockey Helmet black,Bloody,Jaws,Bruised Eye,Bloody Glove,White Jersey,Orange,Dosbrak
1178,Standard,Hocky Helmet Gold,Bloody,,,Raining Pucks,Black Jersey,Green,Dosbrak
1179,Young,Hockey Helmet black,,,,Raining Pucks,White Jersey,Orange,Dosbrak
1180,Standard,,Sweat,,Wayfarers,Bloody Glove,White Jersey,Green,Dosbrak
1181,Standard,Hockey Helmet black,,,,Gold Glove,Blue Jersey,Blue,Dosbrak
1182,Standard,Russian Hat,,,,Raining Pucks,Suit,Blue,Dosbrak
1183,Old,Hockey Helmet black,,,Bruised Eye,Raining Pucks,Red Jersey,Orange,Dosbrak
1184,Standard,Russian Hat,,,Wayfarers,,Red Jersey,Green,Dosbrak
1185,Standard,BA Snapback ,,,Bruised Eye,Fire Stick,Red Jersey,Blue,Dosbrak
1186,Old,Russian Hat,,,,Bloody Glove,White Jersey,Red,Dosbrak
1187,Old,,,,,Ice Stick,Black Jersey,Black,Dosbrak
1188,Standard,Hocky Helmet Gold,,,Laser Eyes,Fire Stick,Suit,Blue,Dosbrak
1189,Standard,,,,,Fire Stick,White Jersey,Red,Dosbrak
1190,Standard,,,,,Gold Stick,Blue Jersey,Green,Dosbrak
1191,Old,,,Diamond Grill,,Fire Stick,Black Jersey,Blockasset,Dosbrak
1192,Standard,,Sweat,,Laser Eyes,Gold Glove,The Red Machine,Green,Dosbrak
1193,Standard,,,Gold Teeth,,Bloody Glove,Blue Jersey,Black,Dosbrak
1194,Standard,Hockey Helmet black,Sweat,,Bruised Eye,Ice Stick,Red Jersey,Black,Dosbrak
1195,Standard,,,Jaws,,Bloody Glove,Suit,Black,Dosbrak
1196,Standard,Russian Hat,,Jaws,Laser Eyes,Bloody Glove,Solana Jersey,Black,Dosbrak
1197,Standard,Russian Hat,,,,Gold Stick,Solana Jersey,Green,Dosbrak
1198,Old,,,,Laser Eyes,,Patriot,Red,Dosbrak
1199,Standard,BA Snapback ,,,Bruised Eye,Raining Pucks,Patriot,Orange,Dosbrak
1200,Standard,,,,Wayfarers,Gold Glove,Red Jersey,Black,Dosbrak
1201,Standard,,,Gold Teeth,,,Solana Jersey,Red,Dosbrak
1202,Old,,,,Wayfarers,Gold Glove,The Red Machine,Orange,Dosbrak
1203,Old,Hocky Helmet Gold,Sweat,,,Gold Stick,Red Jersey,Red,Dosbrak
1204,Young,,,Jaws,,Gold Stick,White Jersey,Green,Dosbrak
1205,Standard,Russian Hat,,,Wayfarers,Fire Stick,Black Jersey,Orange,Dosbrak
1206,Standard,,,,,Bloody Glove,Red Jersey,Orange,Dosbrak
1207,Young,Hockey Helmet black,Sweat,,,Ice Stick,White Jersey,Green,Dosbrak
1208,Old,,,Diamond Grill,,Fire Stick,White Jersey,Blue,Dosbrak
1209,Standard,Hockey Helmet black,Bloody,,,Raining Pucks,Red Jersey,Green,Dosbrak
1210,Standard,BA Snapback ,Big Beard,,,Ice Stick,Red Jersey,Green,Dosbrak
1211,Standard,,Sweat,,Wayfarers,Diamond Glove,The Red Machine,Red,Dosbrak
1212,Standard,,Bloody,Jaws,,,Red Jersey,Orange,Dosbrak
1213,Old,,,Gold Teeth,,,White Jersey,Black,Dosbrak
1214,Standard,,,,,,Astronaut,Orange,Dosbrak
1215,Standard,Hockey Helmet black,,,,,The Red Machine,Black,Dosbrak
1216,Young,,,,Wayfarers,Bloody Glove,Patriot,Green,Dosbrak
1217,Standard,Hockey Helmet black,,,,Bloody Glove,Black Jersey,Blue,Dosbrak
1218,Standard,,,Diamond Grill,Bruised Eye,Gold Glove,White Jersey,Blockasset,Dosbrak
1219,Old,,Sweat,Gold Teeth,,Gold Glove,Black Jersey,Hockey,Dosbrak
1220,Standard,,Bloody,,Bruised Eye,Bloody Glove,Black Jersey,Orange,Dosbrak
1221,Standard,,Sweat,Jaws,Wayfarers,Raining Pucks,Blue Jersey,Green,Dosbrak
1222,Standard,BA Snapback ,,,,Raining Pucks,Black Jersey,Black,Dosbrak
1223,Young,,Big Beard,,,Bloody Glove,Red Jersey,Green,Dosbrak
1224,Standard,,Bloody,,Wayfarers,Raining Pucks,Black Jersey,Green,Dosbrak
1225,Standard,,,Gold Teeth,Wayfarers,Gold Stick,Black Jersey,Red,Dosbrak
1226,Standard,,,,,Bloody Glove,White Jersey,Orange,Dosbrak
1227,Standard,,Bloody,Diamond Grill,,,Astronaut,Green,Dosbrak
1228,Old,BA Snapback ,Sweat,,,Gold Stick,Red Jersey,Green,Dosbrak
1229,Young,,,,,Fire Stick,Solana Jersey,Red,Dosbrak
1230,Old,BA Snapback ,,,,Gold Stick,The Red Machine,Russia,Dosbrak
1231,Standard,,,,,Raining Ice Pucks,Patriot,Blockasset,Dosbrak
1232,Old,,,,,,Black Jersey,Black,Dosbrak
1233,Standard,,,,Laser Eyes,Ice Stick,Red Jersey,Orange,Dosbrak
1234,Standard,BA Snapback ,,Jaws,,Raining Pucks,White Jersey,Red,Dosbrak
1235,Old,,Sweat,,,Bloody Glove,Red Jersey,Black,Dosbrak
1236,Standard,,Bloody,Gold Teeth,,Gold Stick,Red Jersey,Blue,Dosbrak
1237,Standard,Russian Hat,Sweat,,,Bloody Glove,White Jersey,Blue,Dosbrak
1238,Standard,,Sweat,,Bruised Eye,Dentist,Red Jersey,Russia,Dosbrak
1239,Old,Hockey Helmet black,,,Wayfarers,Gold Glove,White Jersey,Orange,Dosbrak
1240,Standard,,,,,Diamond Glove,Red Jersey,Black,Dosbrak
1241,Young,,,Jaws,,Bloody Glove,Solana Jersey,Black,Dosbrak
1242,Standard,Hockey Helmet black,Sweat,Gold Teeth,,,Patriot,Russia,Dosbrak
1243,Standard,BA Snapback ,Big Beard,Gold Teeth,Laser Eyes,Ice Stick,Red Jersey,Orange,Dosbrak
1244,Standard,,,,Bruised Eye,Gold Glove,Suit,Green,Dosbrak
1245,Standard,,,,Wayfarers,Bloody Glove,White Jersey,Blue,Dosbrak
1246,Standard,,Sweat,,,Raining Pucks,Patriot,Black,Dosbrak
1247,Standard,,Sweat,Gold Teeth,Wayfarers,,Red Jersey,Red,Dosbrak
1248,Young,,Sweat,Gold Teeth,Wayfarers,Fire Stick,Patriot,Orange,Dosbrak
1249,Standard,Russian Hat,,,,Gold Stick,White Jersey,Orange,Dosbrak
1250,Standard,Hockey Helmet black,Bloody,,Wayfarers,Raining Pucks,Solana Jersey,Green,Dosbrak
1251,Standard,BA Snapback ,,,,Ice Stick,White Jersey,Black,Dosbrak
1252,Standard,BA Snapback ,,Diamond Grill,Laser Eyes,Bloody Glove,Red Jersey,Orange,Dosbrak
1253,Standard,,,,Wayfarers,Gold Glove,Patriot,Red,Dosbrak
1254,Old,,,,Wayfarers,,White Jersey,Blue,Dosbrak
1255,Old,,,,,,Solana Jersey,Orange,Dosbrak
1256,Standard,,,Jaws,,Diamond Stick,Red Jersey,Black,Dosbrak
1257,Standard,Hockey Helmet black,,Diamond Grill,,Fire Stick,Red Jersey,Green,Dosbrak
1258,Standard,,Sweat,,,Gold Glove,Patriot,Orange,Dosbrak
1259,Young,BA Snapback ,,Diamond Grill,,Raining Pucks,Patriot,Red,Dosbrak
1260,Young,BA Snapback ,,Gold Teeth,,Raining Pucks,Black Jersey,Blue,Dosbrak
1261,Old,Russian Hat,Sweat,,Laser Eyes,,Red Jersey,Green,Dosbrak
1262,Old,Hockey Helmet black,Sweat,,,Ice Stick,Red Jersey,Blue,Dosbrak
1263,Standard,,Bloody,Diamond Grill,,Ice Stick,Red Jersey,Russia,Dosbrak
1264,Standard,,,Gold Teeth,,Bloody Glove,White Jersey,Black,Dosbrak
1265,Standard,Russian Hat,,,,Bloody Glove,The Red Machine,Blue,Dosbrak
1266,Standard,,,,Bruised Eye,Fire Stick,Blue Jersey,Green,Dosbrak
1267,Standard,,Sweat,,Wayfarers,Diamond Stick,Red Jersey,Red,Dosbrak
1268,Old,,,,,Gold Glove,White Jersey,Black,Dosbrak
1269,Old,,,,,Diamond Glove,Blue Jersey,Green,Dosbrak
1270,Standard,,,,Laser Eyes,Fire Stick,Black Jersey,Green,Dosbrak
1271,Standard,,Bloody,,,Diamond Glove,White Jersey,Russia,Dosbrak
1272,Old,Hockey Helmet black,,,,Bloody Glove,White Jersey,Green,Dosbrak
1273,Standard,,Sweat,Gold Teeth,Bruised Eye,Diamond Glove,Black Jersey,Green,Dosbrak
1274,Standard,,,,,Ice Stick,Patriot,Green,Dosbrak
1275,Standard,Hockey Helmet black,,,Laser Eyes,Bloody Glove,Black Jersey,Red,Dosbrak
1276,Standard,Russian Hat,,Gold Teeth,,,White Jersey,Blue,Dosbrak
1277,Old,,Sweat,,Wayfarers,Fire Stick,The Red Machine,Blockasset,Dosbrak
1278,Old,,Sweat,,,,Red Jersey,Blue,Dosbrak
1279,Standard,,,,,,Solana Jersey,Black,Dosbrak
1280,Standard,,Sweat,Gold Teeth,,Gold Stick,Patriot,Blockasset,Dosbrak
1281,Old,,Sweat,,,,Blue Jersey,Red,Dosbrak
1282,Standard,BA Snapback ,Sweat,Gold Teeth,Wayfarers,Diamond Stick,White Jersey,Black,Dosbrak
1283,Standard,,,,Bruised Eye,Bloody Glove,White Jersey,Orange,Dosbrak
1284,Young,,,Jaws,,Bloody Glove,Red Jersey,Green,Dosbrak
1285,Standard,Hockey Helmet black,Sweat,Diamond Grill,Wayfarers,Raining Pucks,Blue Jersey,Red,Dosbrak
1286,Standard,,,,Bruised Eye,Raining Pucks,Red Jersey,Green,Dosbrak
1287,Standard,Hockey Helmet black,,,Wayfarers,Bloody Glove,Blue Jersey,Black,Dosbrak
1288,Young,,,,Wayfarers,Gold Stick,Solana Jersey,Black,Dosbrak
1289,Young,,Bloody,,Wayfarers,Gold Glove,Red Jersey,Orange,Dosbrak
1290,Standard,,,,Wayfarers,,Blue Jersey,Blue,Dosbrak
1291,Standard,,,,,Raining Pucks,The Red Machine,Blue,Dosbrak
1292,Young,,,Gold Teeth,,,Solana Jersey,Green,Dosbrak
1293,Standard,BA Snapback ,Sweat,,Wayfarers,Raining Pucks,Red Jersey,Blockasset,Dosbrak
1294,Standard,,Sweat,Diamond Grill,,Bloody Glove,Red Jersey,Blockasset,Dosbrak
1295,Standard,,,Jaws,,Raining Pucks,The Red Machine,Red,Dosbrak
1296,Young,,Sweat,Jaws,,Bloody Glove,Red Jersey,Red,Dosbrak
1297,Old,,,,,Gold Glove,The Red Machine,Orange,Dosbrak
1298,Standard,Hockey Helmet black,,,,Dentist,Patriot,Red,Dosbrak
1299,Standard,,Sweat,,Bruised Eye,Bloody Glove,Solana Jersey,Russia,Dosbrak
1300,Young,Russian Hat,,,,Gold Glove,Red Jersey,Black,Dosbrak
